session_id,time_seconds,percent,angle
149,8.11204,85.0,21.737312
149,8.207476,86.0,37.671509
149,8.302912,87.0,57.576728
149,8.398348,88.0,73.565272
149,8.493784,89.0,51.037536
149,8.589219,90.0,32.271
149,8.684655,91.0,16.706933
149,8.780091,92.0,12.670799
149,8.875527,93.0,10.119065
149,8.970962,94.0,7.035688
149,9.066398,95.0,6.289664
149,9.161834,96.0,5.604657
149,9.25727,97.0,5.477118
149,9.352705,98.0,5.357674
149,9.448141,99.0,4.803773
149,9.543577,100.0,3.16
150,0.0,0.0,0.27
150,0.095436,1.0,0.349279
150,0.190872,2.0,0.603817
150,0.286307,3.0,1.273647
150,0.381743,4.0,7.398445
150,0.477179,5.0,22.051676
150,0.572615,6.0,43.180684
150,0.66805,7.0,60.494641
150,0.763486,8.0,66.142506
150,0.858922,9.0,63.208378
150,0.954358,10.0,62.755207
150,1.049793,11.0,63.679224
150,1.145229,12.0,62.276409
150,1.240665,13.0,51.457857
150,1.336101,14.0,37.156856
150,1.431537,15.0,23.777045
150,1.526972,16.0,12.314707
150,1.622408,17.0,5.459815
150,1.717844,18.0,3.965654
150,1.81328,19.0,13.201684
150,1.908715,20.0,31.733097
150,2.004151,21.0,61.496944
150,2.099587,22.0,76.273826
150,2.195023,23.0,73.904495
150,2.290458,24.0,76.34177
150,2.385894,25.0,69.474631
150,2.48133,26.0,57.239225
150,2.576766,27.0,42.141658
150,2.672202,28.0,26.707158
150,2.767637,29.0,16.277816
150,2.863073,30.0,11.017607
150,2.958509,31.0,13.054641
150,3.053945,32.0,22.032405
150,3.14938,33.0,50.835755
150,3.244816,34.0,77.109789
150,3.340252,35.0,81.312029
150,3.435688,36.0,78.954417
150,3.531123,37.0,75.708965
150,3.626559,38.0,73.190679
150,3.721995,39.0,60.040925
150,3.817431,40.0,44.353139
150,3.912867,41.0,27.868525
150,4.008302,42.0,12.901875
150,4.103738,43.0,5.671536
150,4.199174,44.0,3.698876
150,4.29461,45.0,12.849524
150,4.390045,46.0,29.331182
150,4.485481,47.0,62.677372
150,4.580917,48.0,83.410601
150,4.676353,49.0,78.206934
150,4.771789,50.0,76.281333
150,4.867224,51.0,76.632323
150,4.96266,52.0,69.026451
150,5.058096,53.0,52.901774
150,5.153532,54.0,37.642971
150,5.248967,55.0,18.747345
150,5.344403,56.0,5.996562
150,5.439839,57.0,5.71903
150,5.535275,58.0,13.67109
150,5.63071,59.0,35.200864
150,5.726146,60.0,67.018475
150,5.821582,61.0,85.051284
150,5.917018,62.0,83.860771
150,6.012454,63.0,75.984268
150,6.107889,64.0,77.484363
150,6.203325,65.0,67.095368
150,6.298761,66.0,51.59589
150,6.394197,67.0,35.898618
150,6.489632,68.0,22.504175
150,6.585068,69.0,15.619282
150,6.680504,70.0,11.828402
150,6.77594,71.0,16.083901
150,6.871375,72.0,23.306526
150,6.966811,73.0,54.789791
150,7.062247,74.0,80.564821
150,7.157683,75.0,80.2896
150,7.253119,76.0,79.770848
150,7.348554,77.0,80.159139
150,7.44399,78.0,70.190474
150,7.539426,79.0,56.538944
150,7.634862,80.0,41.450243
150,7.730297,81.0,26.164178
150,7.825733,82.0,15.330241
150,7.921169,83.0,10.255756
150,8.016605,84.0,10.438244
150,8.11204,85.0,21.027794
150,8.207476,86.0,43.802018
150,8.302912,87.0,65.725755
150,8.398348,88.0,69.398393
150,8.493784,89.0,43.55933
150,8.589219,90.0,22.271148
150,8.684655,91.0,4.701861
150,8.780091,92.0,1.287852
150,8.875527,93.0,0.671152
150,8.970962,94.0,1.595399
150,9.066398,95.0,0.66371
150,9.161834,96.0,0.939363
150,9.25727,97.0,0.48266
150,9.352705,98.0,0.293058
150,9.448141,99.0,0.56234
150,9.543577,100.0,0.28
151,0.0,0.0,0.42
151,0.095436,1.0,0.462695
151,0.190872,2.0,2.149634
151,0.286307,3.0,11.606072
151,0.381743,4.0,22.535689
151,0.477179,5.0,38.581056
151,0.572615,6.0,53.04437
151,0.66805,7.0,60.180899
151,0.763486,8.0,61.098564
151,0.858922,9.0,61.351644
151,0.954358,10.0,69.023434
151,1.049793,11.0,70.680732
151,1.145229,12.0,63.083439
151,1.240665,13.0,49.175061
151,1.336101,14.0,36.178836
151,1.431537,15.0,24.788983
151,1.526972,16.0,15.900766
151,1.622408,17.0,11.624386
151,1.717844,18.0,13.291396
151,1.81328,19.0,31.743006
151,1.908715,20.0,66.276685
151,2.004151,21.0,78.841775
151,2.099587,22.0,76.265129
151,2.195023,23.0,75.215135
151,2.290458,24.0,76.443985
151,2.385894,25.0,73.227027
151,2.48133,26.0,62.180183
151,2.576766,27.0,48.803612
151,2.672202,28.0,33.031048
151,2.767637,29.0,24.895217
151,2.863073,30.0,17.962013
151,2.958509,31.0,17.755858
151,3.053945,32.0,27.170676
151,3.14938,33.0,51.768481
151,3.244816,34.0,75.974548
151,3.340252,35.0,80.255208
151,3.435688,36.0,80.62246
151,3.531123,37.0,77.401876
151,3.626559,38.0,77.549512
151,3.721995,39.0,68.326091
151,3.817431,40.0,57.99116
151,3.912867,41.0,43.80619
151,4.008302,42.0,29.536662
151,4.103738,43.0,18.363628
151,4.199174,44.0,11.628609
151,4.29461,45.0,11.852008
151,4.390045,46.0,19.131324
151,4.485481,47.0,38.488427
151,4.580917,48.0,64.748884
151,4.676353,49.0,79.322762
151,4.771789,50.0,81.088315
151,4.867224,51.0,81.578205
151,4.96266,52.0,78.030897
151,5.058096,53.0,67.865878
151,5.153532,54.0,54.611334
151,5.248967,55.0,36.132583
151,5.344403,56.0,21.827752
151,5.439839,57.0,13.268179
151,5.535275,58.0,10.486024
151,5.63071,59.0,17.555451
151,5.726146,60.0,37.709778
151,5.821582,61.0,63.137961
151,5.917018,62.0,80.824116
151,6.012454,63.0,81.981673
151,6.107889,64.0,79.386708
151,6.203325,65.0,82.542768
151,6.298761,66.0,78.632592
151,6.394197,67.0,69.459418
151,6.489632,68.0,54.444544
151,6.585068,69.0,41.885195
151,6.680504,70.0,34.151259
151,6.77594,71.0,31.034691
151,6.871375,72.0,30.50058
151,6.966811,73.0,29.738471
151,7.062247,74.0,39.409692
151,7.157683,75.0,67.254725
151,7.253119,76.0,86.385725
151,7.348554,77.0,87.340043
151,7.44399,78.0,85.42936
151,7.539426,79.0,84.278832
151,7.634862,80.0,81.862526
151,7.730297,81.0,68.553197
151,7.825733,82.0,53.742716
151,7.921169,83.0,37.382562
151,8.016605,84.0,28.424043
151,8.11204,85.0,22.023205
151,8.207476,86.0,21.91904
151,8.302912,87.0,26.857651
151,8.398348,88.0,43.839758
151,8.493784,89.0,69.063852
151,8.589219,90.0,80.507113
151,8.684655,91.0,75.467083
151,8.780091,92.0,48.854807
151,8.875527,93.0,26.598053
151,8.970962,94.0,12.320129
151,9.066398,95.0,6.508116
151,9.161834,96.0,4.035983
151,9.25727,97.0,2.881211
151,9.352705,98.0,2.365536
151,9.448141,99.0,2.298131
151,9.543577,100.0,2.35
152,0.0,0.0,11.05
152,0.095436,1.0,11.749266
152,0.190872,2.0,14.447776
152,0.286307,3.0,21.967895
152,0.381743,4.0,33.891465
152,0.477179,5.0,47.627443
152,0.572615,6.0,57.069669
152,0.66805,7.0,61.843484
152,0.763486,8.0,60.370475
152,0.858922,9.0,56.732943
152,0.954358,10.0,60.531044
152,1.049793,11.0,65.640735
152,1.145229,12.0,61.795614
152,1.240665,13.0,52.996011
152,1.336101,14.0,41.973098
152,1.431537,15.0,29.93471
152,1.526972,16.0,20.325949
152,1.622408,17.0,14.042208
152,1.717844,18.0,13.086038
152,1.81328,19.0,20.575921
152,1.908715,20.0,32.399619
152,2.004151,21.0,57.347677
152,2.099587,22.0,77.431869
152,2.195023,23.0,82.540622
152,2.290458,24.0,75.035383
152,2.385894,25.0,75.753095
152,2.48133,26.0,76.560175
152,2.576766,27.0,72.180502
152,2.672202,28.0,58.548265
152,2.767637,29.0,45.530214
152,2.863073,30.0,32.764264
152,2.958509,31.0,22.813119
152,3.053945,32.0,16.94759
152,3.14938,33.0,14.943076
152,3.244816,34.0,17.659858
152,3.340252,35.0,38.438456
152,3.435688,36.0,64.327015
152,3.531123,37.0,79.870583
152,3.626559,38.0,79.89503
152,3.721995,39.0,75.578894
152,3.817431,40.0,73.549708
152,3.912867,41.0,73.852897
152,4.008302,42.0,66.233749
152,4.103738,43.0,50.4783
152,4.199174,44.0,34.173904
152,4.29461,45.0,21.698621
152,4.390045,46.0,15.295763
152,4.485481,47.0,12.095408
152,4.580917,48.0,13.55898
152,4.676353,49.0,18.345122
152,4.771789,50.0,38.294762
152,4.867224,51.0,69.038448
152,4.96266,52.0,83.524716
152,5.058096,53.0,83.100079
152,5.153532,54.0,78.056826
152,5.248967,55.0,76.588428
152,5.344403,56.0,75.413835
152,5.439839,57.0,61.99616
152,5.535275,58.0,49.400453
152,5.63071,59.0,34.245609
152,5.726146,60.0,21.018061
152,5.821582,61.0,15.480359
152,5.917018,62.0,14.791699
152,6.012454,63.0,20.278502
152,6.107889,64.0,34.576291
152,6.203325,65.0,62.06835
152,6.298761,66.0,79.08592
152,6.394197,67.0,83.424127
152,6.489632,68.0,77.15708
152,6.585068,69.0,75.806044
152,6.680504,70.0,76.271425
152,6.77594,71.0,68.511632
152,6.871375,72.0,52.087766
152,6.966811,73.0,35.291612
152,7.062247,74.0,23.821128
152,7.157683,75.0,16.737686
152,7.253119,76.0,11.468233
152,7.348554,77.0,18.879264
152,7.44399,78.0,32.130115
152,7.539426,79.0,56.134531
152,7.634862,80.0,75.686286
152,7.730297,81.0,82.200586
152,7.825733,82.0,80.840524
152,7.921169,83.0,76.134352
152,8.016605,84.0,72.292579
152,8.11204,85.0,64.117317
152,8.207476,86.0,51.796835
152,8.302912,87.0,39.504206
152,8.398348,88.0,26.514874
152,8.493784,89.0,16.345536
152,8.589219,90.0,10.339763
152,8.684655,91.0,10.909232
152,8.780091,92.0,13.896494
152,8.875527,93.0,29.706341
152,8.970962,94.0,55.990505
152,9.066398,95.0,69.67242
152,9.161834,96.0,67.789724
152,9.25727,97.0,53.993934
152,9.352705,98.0,35.617346
152,9.448141,99.0,21.535208
152,9.543577,100.0,17.06
156,0.0,0.0,2.5
156,0.095436,1.0,2.379511
156,0.190872,2.0,4.780637
156,0.286307,3.0,12.211857
156,0.381743,4.0,34.392163
156,0.477179,5.0,55.697354
156,0.572615,6.0,81.948621
156,0.66805,7.0,91.336767
156,0.763486,8.0,82.519413
156,0.858922,9.0,71.55677
156,0.954358,10.0,69.772832
156,1.049793,11.0,68.627009
156,1.145229,12.0,64.399029
156,1.240665,13.0,53.406937
156,1.336101,14.0,42.712364
156,1.431537,15.0,24.683098
156,1.526972,16.0,16.291096
156,1.622408,17.0,13.00572
156,1.717844,18.0,13.456012
156,1.81328,19.0,26.729001
156,1.908715,20.0,57.875158
156,2.004151,21.0,85.425545
156,2.099587,22.0,92.180445
156,2.195023,23.0,83.238055
156,2.290458,24.0,76.536041
156,2.385894,25.0,71.122
156,2.48133,26.0,59.024333
156,2.576766,27.0,48.338182
156,2.672202,28.0,32.640738
156,2.767637,29.0,23.808319
156,2.863073,30.0,16.765574
156,2.958509,31.0,15.972401
156,3.053945,32.0,21.379657
156,3.14938,33.0,47.235567
156,3.244816,34.0,80.728384
156,3.340252,35.0,93.95936
156,3.435688,36.0,88.505062
156,3.531123,37.0,77.890157
156,3.626559,38.0,75.979584
156,3.721995,39.0,65.787774
156,3.817431,40.0,52.43065
156,3.912867,41.0,36.714194
156,4.008302,42.0,23.849656
156,4.103738,43.0,11.013247
156,4.199174,44.0,8.947664
156,4.29461,45.0,15.440216
156,4.390045,46.0,28.14313
156,4.485481,47.0,64.029613
156,4.580917,48.0,88.654294
156,4.676353,49.0,92.343773
156,4.771789,50.0,81.523514
156,4.867224,51.0,77.19712
156,4.96266,52.0,69.526006
156,5.058096,53.0,57.392505
156,5.153532,54.0,41.332484
156,5.248967,55.0,26.489342
156,5.344403,56.0,14.21388
156,5.439839,57.0,9.988364
156,5.535275,58.0,12.383793
156,5.63071,59.0,30.179916
156,5.726146,60.0,65.032231
156,5.821582,61.0,87.643872
156,5.917018,62.0,97.27992
156,6.012454,63.0,86.573692
156,6.107889,64.0,78.013383
156,6.203325,65.0,72.960393
156,6.298761,66.0,61.662164
156,6.394197,67.0,45.7655
156,6.489632,68.0,31.228842
156,6.585068,69.0,15.247602
156,6.680504,70.0,9.970798
156,6.77594,71.0,8.40488
156,6.871375,72.0,11.607731
156,6.966811,73.0,36.394926
156,7.062247,74.0,61.594252
156,7.157683,75.0,89.656444
156,7.253119,76.0,93.962192
156,7.348554,77.0,83.799433
156,7.44399,78.0,74.568427
156,7.539426,79.0,68.904879
156,7.634862,80.0,56.991312
156,7.730297,81.0,44.381495
156,7.825733,82.0,27.324211
156,7.921169,83.0,16.303305
156,8.016605,84.0,9.105343
156,8.11204,85.0,9.011295
156,8.207476,86.0,17.889754
156,8.302912,87.0,31.925089
156,8.398348,88.0,64.280793
156,8.493784,89.0,76.866053
156,8.589219,90.0,70.223708
156,8.684655,91.0,44.934582
156,8.780091,92.0,17.544651
156,8.875527,93.0,12.109406
156,8.970962,94.0,9.935463
156,9.066398,95.0,6.307052
156,9.161834,96.0,5.466327
156,9.25727,97.0,4.083812
156,9.352705,98.0,2.762301
156,9.448141,99.0,2.392383
156,9.543577,100.0,2.53
157,0.0,0.0,4.98
157,0.095436,1.0,6.922558
157,0.190872,2.0,16.938242
157,0.286307,3.0,34.630844
157,0.381743,4.0,60.329098
157,0.477179,5.0,80.971929
157,0.572615,6.0,84.777706
157,0.66805,7.0,73.051444
157,0.763486,8.0,67.315385
157,0.858922,9.0,71.293098
157,0.954358,10.0,71.216873
157,1.049793,11.0,61.127547
157,1.145229,12.0,49.279465
157,1.240665,13.0,35.847539
157,1.336101,14.0,18.63456
157,1.431537,15.0,8.658531
157,1.526972,16.0,8.695383
157,1.622408,17.0,13.905175
157,1.717844,18.0,36.800929
157,1.81328,19.0,70.570962
157,1.908715,20.0,93.470157
157,2.004151,21.0,87.995346
157,2.099587,22.0,79.868614
157,2.195023,23.0,73.077671
157,2.290458,24.0,63.196658
157,2.385894,25.0,48.053556
157,2.48133,26.0,30.580198
157,2.576766,27.0,20.027187
157,2.672202,28.0,14.224356
157,2.767637,29.0,15.54417
157,2.863073,30.0,35.017612
157,2.958509,31.0,66.021233
157,3.053945,32.0,88.941681
157,3.14938,33.0,93.521116
157,3.244816,34.0,83.35284
157,3.340252,35.0,81.317199
157,3.435688,36.0,77.038606
157,3.531123,37.0,60.6628
157,3.626559,38.0,45.477147
157,3.721995,39.0,29.633032
157,3.817431,40.0,20.217361
157,3.912867,41.0,11.220378
157,4.008302,42.0,10.951327
157,4.103738,43.0,21.127455
157,4.199174,44.0,50.783672
157,4.29461,45.0,82.426864
157,4.390045,46.0,94.725631
157,4.485481,47.0,85.747948
157,4.580917,48.0,81.6486
157,4.676353,49.0,73.964936
157,4.771789,50.0,56.82175
157,4.867224,51.0,39.956826
157,4.96266,52.0,26.852111
157,5.058096,53.0,16.975358
157,5.153532,54.0,15.43366
157,5.248967,55.0,21.084807
157,5.344403,56.0,49.447946
157,5.439839,57.0,77.326341
157,5.535275,58.0,86.324975
157,5.63071,59.0,82.006749
157,5.726146,60.0,84.164072
157,5.821582,61.0,84.908213
157,5.917018,62.0,75.91458
157,6.012454,63.0,55.075127
157,6.107889,64.0,39.562074
157,6.203325,65.0,21.708303
157,6.298761,66.0,13.552055
157,6.394197,67.0,12.705916
157,6.489632,68.0,16.324999
157,6.585068,69.0,33.32445
157,6.680504,70.0,53.342298
157,6.77594,71.0,81.442144
157,6.871375,72.0,86.755568
157,6.966811,73.0,85.51476
157,7.062247,74.0,87.484688
157,7.157683,75.0,83.247167
157,7.253119,76.0,67.2243
157,7.348554,77.0,47.524489
157,7.44399,78.0,30.653429
157,7.539426,79.0,16.87456
157,7.634862,80.0,9.539802
157,7.730297,81.0,9.488548
157,7.825733,82.0,17.566491
157,7.921169,83.0,41.637278
157,8.016605,84.0,67.271535
157,8.11204,85.0,76.770447
157,8.207476,86.0,62.592103
157,8.302912,87.0,43.205948
157,8.398348,88.0,16.844653
157,8.493784,89.0,7.973882
157,8.589219,90.0,6.527681
157,8.684655,91.0,6.003239
157,8.780091,92.0,5.324592
157,8.875527,93.0,5.785376
157,8.970962,94.0,5.889778
157,9.066398,95.0,6.367865
157,9.161834,96.0,9.355375
157,9.25727,97.0,12.518017
157,9.352705,98.0,14.52184
157,9.448141,99.0,15.418788
157,9.543577,100.0,16.36
158,0.0,0.0,10.78
158,0.095436,1.0,11.364553
158,0.190872,2.0,13.517968
158,0.286307,3.0,23.285572
158,0.381743,4.0,43.700243
158,0.477179,5.0,71.388127
158,0.572615,6.0,87.460864
158,0.66805,7.0,82.789391
158,0.763486,8.0,70.333599
158,0.858922,9.0,71.183611
158,0.954358,10.0,72.579987
158,1.049793,11.0,62.237475
158,1.145229,12.0,46.889871
158,1.240665,13.0,30.684705
158,1.336101,14.0,21.323353
158,1.431537,15.0,12.274806
158,1.526972,16.0,13.93516
158,1.622408,17.0,19.364357
158,1.717844,18.0,36.749279
158,1.81328,19.0,70.254283
158,1.908715,20.0,93.346006
158,2.004151,21.0,91.530455
158,2.099587,22.0,83.758063
158,2.195023,23.0,82.384675
158,2.290458,24.0,76.950448
158,2.385894,25.0,62.096809
158,2.48133,26.0,44.421581
158,2.576766,27.0,27.94544
158,2.672202,28.0,17.063961
158,2.767637,29.0,14.076652
158,2.863073,30.0,17.20454
158,2.958509,31.0,27.696905
158,3.053945,32.0,54.963245
158,3.14938,33.0,82.473659
158,3.244816,34.0,94.115028
158,3.340252,35.0,82.764836
158,3.435688,36.0,77.918362
158,3.531123,37.0,74.140717
158,3.626559,38.0,60.58456
158,3.721995,39.0,45.606579
158,3.817431,40.0,28.547784
158,3.912867,41.0,16.341305
158,4.008302,42.0,12.429032
158,4.103738,43.0,12.605295
158,4.199174,44.0,26.980193
158,4.29461,45.0,59.646954
158,4.390045,46.0,84.184118
158,4.485481,47.0,91.632505
158,4.580917,48.0,81.883271
158,4.676353,49.0,78.434398
158,4.771789,50.0,78.5402
158,4.867224,51.0,70.779885
158,4.96266,52.0,52.141309
158,5.058096,53.0,35.134975
158,5.153532,54.0,21.259062
158,5.248967,55.0,11.770143
158,5.344403,56.0,10.22836
158,5.439839,57.0,13.834627
158,5.535275,58.0,23.040932
158,5.63071,59.0,53.319715
158,5.726146,60.0,84.499491
158,5.821582,61.0,94.943301
158,5.917018,62.0,85.668933
158,6.012454,63.0,80.986749
158,6.107889,64.0,80.267757
158,6.203325,65.0,70.661562
158,6.298761,66.0,49.103568
158,6.394197,67.0,33.193162
158,6.489632,68.0,23.070024
158,6.585068,69.0,19.821549
158,6.680504,70.0,19.588401
158,6.77594,71.0,23.669911
158,6.871375,72.0,44.404806
158,6.966811,73.0,85.577239
158,7.062247,74.0,97.440444
158,7.157683,75.0,87.395167
158,7.253119,76.0,80.321219
158,7.348554,77.0,76.384155
158,7.44399,78.0,61.840139
158,7.539426,79.0,45.110348
158,7.634862,80.0,27.980856
158,7.730297,81.0,17.161807
158,7.825733,82.0,12.944759
158,7.921169,83.0,15.424718
158,8.016605,84.0,26.296822
158,8.11204,85.0,56.723195
158,8.207476,86.0,85.501965
158,8.302912,87.0,90.587992
158,8.398348,88.0,72.040912
158,8.493784,89.0,27.115773
158,8.589219,90.0,11.829848
158,8.684655,91.0,10.713655
158,8.780091,92.0,9.495517
158,8.875527,93.0,8.307898
158,8.970962,94.0,8.342121
158,9.066398,95.0,8.069742
158,9.161834,96.0,7.954302
158,9.25727,97.0,7.49021
158,9.352705,98.0,7.155698
158,9.448141,99.0,7.314799
158,9.543577,100.0,8.95
159,0.0,0.0,5.67
159,0.095436,1.0,5.961678
159,0.190872,2.0,6.279331
159,0.286307,3.0,7.63066
159,0.381743,4.0,9.779996
159,0.477179,5.0,17.219177
159,0.572615,6.0,30.303099
159,0.66805,7.0,54.150979
159,0.763486,8.0,79.365781
159,0.858922,9.0,87.119658
159,0.954358,10.0,85.881591
159,1.049793,11.0,71.141666
159,1.145229,12.0,70.779114
159,1.240665,13.0,72.160549
159,1.336101,14.0,58.35534
159,1.431537,15.0,47.600216
159,1.526972,16.0,32.463698
159,1.622408,17.0,23.394602
159,1.717844,18.0,16.148568
159,1.81328,19.0,15.598747
159,1.908715,20.0,19.437323
159,2.004151,21.0,41.783155
159,2.099587,22.0,72.267277
159,2.195023,23.0,89.550394
159,2.290458,24.0,89.466956
159,2.385894,25.0,81.494833
159,2.48133,26.0,80.364319
159,2.576766,27.0,69.244427
159,2.672202,28.0,57.889055
159,2.767637,29.0,40.839614
159,2.863073,30.0,25.758475
159,2.958509,31.0,16.947111
159,3.053945,32.0,14.25533
159,3.14938,33.0,19.996006
159,3.244816,34.0,42.76679
159,3.340252,35.0,70.834773
159,3.435688,36.0,92.48403
159,3.531123,37.0,91.846681
159,3.626559,38.0,84.747003
159,3.721995,39.0,81.141111
159,3.817431,40.0,71.855214
159,3.912867,41.0,56.26117
159,4.008302,42.0,42.600209
159,4.103738,43.0,24.424776
159,4.199174,44.0,17.066017
159,4.29461,45.0,14.84728
159,4.390045,46.0,15.245078
159,4.485481,47.0,25.286915
159,4.580917,48.0,48.055418
159,4.676353,49.0,81.351835
159,4.771789,50.0,92.4148
159,4.867224,51.0,88.063047
159,4.96266,52.0,79.946719
159,5.058096,53.0,77.396265
159,5.153532,54.0,65.387236
159,5.248967,55.0,51.887304
159,5.344403,56.0,31.244566
159,5.439839,57.0,20.63502
159,5.535275,58.0,14.294249
159,5.63071,59.0,15.795237
159,5.726146,60.0,28.115027
159,5.821582,61.0,56.775498
159,5.917018,62.0,86.718932
159,6.012454,63.0,92.1209
159,6.107889,64.0,83.996362
159,6.203325,65.0,79.35894
159,6.298761,66.0,72.170785
159,6.394197,67.0,51.634832
159,6.489632,68.0,37.835526
159,6.585068,69.0,24.736953
159,6.680504,70.0,18.511602
159,6.77594,71.0,15.50035
159,6.871375,72.0,21.862402
159,6.966811,73.0,47.30258
159,7.062247,74.0,80.053165
159,7.157683,75.0,92.444457
159,7.253119,76.0,87.83384
159,7.348554,77.0,78.138139
159,7.44399,78.0,77.792321
159,7.539426,79.0,69.835251
159,7.634862,80.0,51.504025
159,7.730297,81.0,36.957114
159,7.825733,82.0,23.347502
159,7.921169,83.0,17.763029
159,8.016605,84.0,15.034321
159,8.11204,85.0,18.779306
159,8.207476,86.0,42.416219
159,8.302912,87.0,73.687586
159,8.398348,88.0,86.705848
159,8.493784,89.0,76.070502
159,8.589219,90.0,52.807795
159,8.684655,91.0,16.710778
159,8.780091,92.0,13.070253
159,8.875527,93.0,11.49162
159,8.970962,94.0,8.327382
159,9.066398,95.0,9.554916
159,9.161834,96.0,9.996905
159,9.25727,97.0,10.2602
159,9.352705,98.0,10.708288
159,9.448141,99.0,10.65132
159,9.543577,100.0,10.39
160,0.0,0.0,18.26
160,0.095436,1.0,28.486384
160,0.190872,2.0,42.952561
160,0.286307,3.0,68.813109
160,0.381743,4.0,91.234658
160,0.477179,5.0,93.052338
160,0.572615,6.0,82.288556
160,0.66805,7.0,77.843178
160,0.763486,8.0,81.610758
160,0.858922,9.0,81.078797
160,0.954358,10.0,73.242179
160,1.049793,11.0,60.707079
160,1.145229,12.0,42.516988
160,1.240665,13.0,28.009959
160,1.336101,14.0,17.276641
160,1.431537,15.0,13.607126
160,1.526972,16.0,13.684641
160,1.622408,17.0,18.494319
160,1.717844,18.0,28.725261
160,1.81328,19.0,74.22092
160,1.908715,20.0,102.096366
160,2.004151,21.0,100.145843
160,2.099587,22.0,87.560885
160,2.195023,23.0,82.381795
160,2.290458,24.0,75.585604
160,2.385894,25.0,58.865
160,2.48133,26.0,47.271495
160,2.576766,27.0,32.10369
160,2.672202,28.0,24.297826
160,2.767637,29.0,21.105467
160,2.863073,30.0,22.776092
160,2.958509,31.0,37.921307
160,3.053945,32.0,61.807118
160,3.14938,33.0,87.239687
160,3.244816,34.0,91.051397
160,3.340252,35.0,82.011389
160,3.435688,36.0,77.843834
160,3.531123,37.0,79.178548
160,3.626559,38.0,70.579862
160,3.721995,39.0,53.633158
160,3.817431,40.0,35.981808
160,3.912867,41.0,25.026683
160,4.008302,42.0,16.984147
160,4.103738,43.0,18.135256
160,4.199174,44.0,24.246915
160,4.29461,45.0,39.742314
160,4.390045,46.0,80.79015
160,4.485481,47.0,98.447653
160,4.580917,48.0,100.157898
160,4.676353,49.0,91.312278
160,4.771789,50.0,85.427885
160,4.867224,51.0,82.511158
160,4.96266,52.0,67.282256
160,5.058096,53.0,50.939306
160,5.153532,54.0,31.215611
160,5.248967,55.0,21.937218
160,5.344403,56.0,19.884071
160,5.439839,57.0,22.760229
160,5.535275,58.0,31.707004
160,5.63071,59.0,64.030132
160,5.726146,60.0,92.189183
160,5.821582,61.0,102.711851
160,5.917018,62.0,96.332365
160,6.012454,63.0,88.18836
160,6.107889,64.0,89.59244
160,6.203325,65.0,77.454274
160,6.298761,66.0,64.074187
160,6.394197,67.0,46.967546
160,6.489632,68.0,37.080714
160,6.585068,69.0,27.269874
160,6.680504,70.0,26.938049
160,6.77594,71.0,34.281695
160,6.871375,72.0,52.183512
160,6.966811,73.0,92.308478
160,7.062247,74.0,105.240111
160,7.157683,75.0,96.591844
160,7.253119,76.0,85.142798
160,7.348554,77.0,83.639879
160,7.44399,78.0,74.207213
160,7.539426,79.0,60.013889
160,7.634862,80.0,49.677881
160,7.730297,81.0,31.48938
160,7.825733,82.0,20.345275
160,7.921169,83.0,17.364417
160,8.016605,84.0,21.174387
160,8.11204,85.0,33.689521
160,8.207476,86.0,73.561424
160,8.302912,87.0,88.849978
160,8.398348,88.0,92.899738
160,8.493784,89.0,78.2771
160,8.589219,90.0,39.77358
160,8.684655,91.0,19.787069
160,8.780091,92.0,16.592422
160,8.875527,93.0,13.964363
160,8.970962,94.0,13.046117
160,9.066398,95.0,12.125709
160,9.161834,96.0,11.495536
160,9.25727,97.0,11.512161
160,9.352705,98.0,11.987353
160,9.448141,99.0,12.047511
160,9.543577,100.0,12.0
161,0.0,0.0,6.45
161,0.095436,1.0,6.745725
161,0.190872,2.0,7.091499
161,0.286307,3.0,7.981662
161,0.381743,4.0,9.093455
161,0.477179,5.0,12.519931
161,0.572615,6.0,25.802109
161,0.66805,7.0,44.051683
161,0.763486,8.0,73.480543
161,0.858922,9.0,88.78966
161,0.954358,10.0,92.271639
161,1.049793,11.0,81.094493
161,1.145229,12.0,71.005465
161,1.240665,13.0,71.63
161,1.336101,14.0,65.443775
161,1.431537,15.0,54.539323
161,1.526972,16.0,43.399598
161,1.622408,17.0,31.567531
161,1.717844,18.0,18.466836
161,1.81328,19.0,11.034413
161,1.908715,20.0,9.684853
161,2.004151,21.0,18.352835
161,2.099587,22.0,42.856554
161,2.195023,23.0,66.298359
161,2.290458,24.0,92.72595
161,2.385894,25.0,99.2456
161,2.48133,26.0,87.715948
161,2.576766,27.0,78.432877
161,2.672202,28.0,74.736151
161,2.767637,29.0,62.098239
161,2.863073,30.0,53.691354
161,2.958509,31.0,34.587042
161,3.053945,32.0,25.462115
161,3.14938,33.0,13.018787
161,3.244816,34.0,9.088342
161,3.340252,35.0,15.140032
161,3.435688,36.0,37.439758
161,3.531123,37.0,67.890603
161,3.626559,38.0,92.671468
161,3.721995,39.0,97.853036
161,3.817431,40.0,87.356249
161,3.912867,41.0,78.664153
161,4.008302,42.0,68.284829
161,4.103738,43.0,54.865662
161,4.199174,44.0,46.830373
161,4.29461,45.0,26.283449
161,4.390045,46.0,16.605215
161,4.485481,47.0,12.667533
161,4.580917,48.0,13.256791
161,4.676353,49.0,19.843975
161,4.771789,50.0,38.945933
